channelTitle,video_count,avg_views,avg_likes,avg_comments,avg_engagement,avg_days_to_trend
KBS World,41,5369384.8292682925,509304.68292682926,19441.365853658535,0.046428105632538436,5.024390243902439
Walt Disney Animation Studios,10,5352941.0,95691.9,9969.9,0.008830974380876658,3.2
21 Savage,4,5352430.5,356028.0,16375.75,0.028915007874631325,4.5
Champions League on CBS Sports,19,5330799.157894737,79757.84210526316,9524.473684210527,0.007039261708532117,6.052631578947368
Galantis,4,5313733.25,273845.75,20248.25,0.030098377871433112,8.25
ZEROBASEONE,51,5307247.803921568,203033.45098039217,27225.274509803923,0.045482653113676615,5.215686274509804
mercuri_88,11,5301269.2727272725,269030.1818181818,803.5454545454545,0.021508701629936625,3.727272727272727
Tokopedia,19,5291841.631578947,555566.2631578947,23198.78947368421,0.04750675772264193,4.2105263157894735
Sabrina Carpenter,8,5257408.75,311608.625,57310.125,0.03415786716374965,3.875
pgLang,9,5242479.111111111,0.0,15215.0,0.001864384403400809,5.0
Mum With Kid,3,5240911.333333333,204944.0,507.3333333333333,0.01570059125837912,3.0
MAMAMOO,136,5228410.220588235,443245.3676470588,37637.205882352944,0.05090542824722521,4.095588235294118
RosaliaVEVO,110,5222869.881818182,202558.5090909091,7924.890909090909,0.021301200558402515,4.7
KimPetrasVEVO,8,5219422.625,177366.5,10678.625,0.019397829408740207,5.5
williamVEVO,9,5218100.444444444,55373.333333333336,8588.555555555555,0.008461827760765704,5.777777777777778
TOY TIK TOK,8,5195807.0,277179.5,575.125,0.021647456115892492,4.5
Battlefield,48,5186482.6875,363686.3333333333,29931.979166666668,0.030536179109195954,4.708333333333333
ぽにきゃん-Anime PONY CANYON,12,5184122.083333333,249145.75,11333.333333333334,0.020900741283956293,4.333333333333333
Lorde,4,5159635.5,390786.75,31934.0,0.03548381219385331,2.5
Horror Skunx,8,5142128.625,52113.375,935.0,0.0043001306457836645,5.5
Architectural Digest,10,5141227.0,268842.0,3534.0,0.02242387564921623,5.5
loonatheworld,106,5120725.018867925,142660.81132075473,23996.80188679245,0.06683006496593485,4.509433962264151
TravisScottVEVO,74,5115116.918918919,314944.5540540541,16052.243243243243,0.03020387904225801,5.5
FatTV,4,5082207.5,16699.75,0.0,0.0013177201463021213,2.5
SOOJIN,15,5057467.266666667,455549.93333333335,32265.333333333332,0.051241516750430524,4.733333333333333
Serie A,105,5047708.409523809,96319.91428571429,5262.733333333334,0.008290090489519585,4.571428571428571
it's Live,16,5037900.9375,312842.875,10902.5,0.02778459356220881,6.875
SM STATION,8,5022632.625,733807.625,66996.5,0.07009040112177455,4.5
Banco do Brasil,10,5020235.2,292.4,27.2,2.674890965031658e-05,9.5
20th Century Studios,19,4989596.0,75886.52631578948,7634.578947368421,0.007150834992436303,4.578947368421052
Monkey King Experiment,6,4988491.0,254988.66666666666,560.5,0.02059842426917392,5.333333333333333
LadyGagaVEVO,49,4984356.224489796,263283.8775510204,28610.163265306124,0.033781067485167716,4.918367346938775
Nubank,6,4968115.666666667,47562.333333333336,3046.5,0.009586329115858789,4.5
AKMU,4,4942678.75,562312.5,24928.75,0.04892627170402704,3.5
Olivia Rodrigo,29,4934399.931034483,514077.1724137931,18456.103448275862,0.04207041287609894,5.344827586206897
Wimbledon,9,4911151.0,52247.22222222222,4648.666666666667,0.0048249274769782404,6.0
Listerine Brasil,8,4908296.0,390.125,68.5,4.550263777474824e-05,16.5
HalleVEVO,9,4874449.111111111,412615.22222222225,25444.222222222223,0.038797099991254504,5.0
LOUD BAK,9,4861606.555555556,783946.4444444445,38640.333333333336,0.07937862279726071,4.0
NASA Jet Propulsion Laboratory,9,4849893.666666667,81404.0,7944.777777777777,0.007814985882658328,5.333333333333333
LK CORTES,2,4841182.5,493381.0,1075.0,0.040898173837675446,5.5
SpaceX,54,4841145.055555556,141005.11111111112,13824.074074074075,0.013402061220847616,4.87037037037037
Axlebolt,9,4830567.333333333,177357.0,25570.222222222223,0.020631788880017602,5.777777777777778
BBC News,13,4827404.0,75724.15384615384,6437.846153846154,0.007572417465523049,4.153846153846154
Demi Lovato,43,4822600.302325581,146054.6976744186,7857.116279069767,0.02066617901901039,4.976744186046512
Elton John,8,4790268.75,156911.875,14181.875,0.015364223142847135,5.25
MelittaBrasil,7,4780885.285714285,32.42857142857143,16.428571428571427,5.929571048576841e-06,5.0
Aston Villa FC,6,4760003.166666667,79281.5,6722.666666666667,0.007696023525041701,3.5
Pixar,9,4745525.555555556,114276.22222222222,7971.333333333333,0.010544957898770054,4.222222222222222
GOT7,38,4733864.657894737,524880.8684210526,62481.60526315789,0.05890266769270337,4.5
Futcrunch,10,4720992.0,59673.9,1017.7,0.005329487215452677,5.5
The Tonight Show Starring Jimmy Fallon,161,4701821.714285715,527843.7204968944,21730.155279503106,0.04561822073891725,4.105590062111801
BBC Radio 1,56,4701815.678571428,530696.5892857143,20781.51785714286,0.048897241510620706,5.375
PostMaloneVEVO,56,4671508.696428572,234652.44642857142,8841.92857142857,0.0228525866241217,5.160714285714286
acdcVEVO,13,4669023.769230769,266391.3076923077,17659.923076923078,0.0277942489248102,4.0
desartdestro,7,4630031.285714285,263030.71428571426,4641.0,0.02367006851217825,5.0
NLE CHOPPA,16,4617754.1875,444178.0625,36110.25,0.05479837236385682,4.5
FORMULA 1,528,4604414.433712121,96603.04545454546,5465.160984848485,0.010140669279359318,4.871212121212121
ABC News,23,4595461.434782608,65613.56521739131,5227.086956521739,0.006571562309684331,4.608695652173913
LibiancaVEVO,7,4586521.571428572,53826.0,527.8571428571429,0.004824418385609178,5.0
EmiliaMusicVEVO,7,4579097.142857143,187531.85714285713,7365.285714285715,0.018904868679512337,4.0
Itaú,20,4566393.45,6798.5,440.5,0.0019191731952175703,6.2
iQIYI 爱奇艺,9,4559823.444444444,448499.77777777775,17848.777777777777,0.04253057507536199,5.111111111111111
東映アニメーション公式YouTubeチャンネル,7,4490520.428571428,186728.42857142858,18604.714285714286,0.019197443729092736,5.857142857142857
KALI UCHIS,28,4472218.642857143,243648.2142857143,8987.464285714286,0.02592054729186184,4.785714285714286
DepecheModeVEVO,8,4445017.0,145944.125,12070.375,0.015832029955734263,5.375
Mobile Legends: Bang Bang Official,25,4436156.72,103401.72,5582.76,0.009905526236941705,3.72
Tottenham Hotspur,6,4433837.5,62615.0,5944.333333333333,0.006563864344348865,3.5
RicardoMontanerVEVO,6,4418820.833333333,13274.333333333334,510.3333333333333,0.001247965059621373,5.5
Why Don't We,5,4401296.2,281824.0,46690.4,0.03389891255803118,3.8
Will Smith,13,4397985.153846154,123118.23076923077,15526.076923076924,0.01448414815268917,4.230769230769231
Beast Reacts,7,4388403.285714285,157368.0,5611.0,0.015404191682537321,5.0
CoiLerayVEVO,6,4321010.0,251700.33333333334,19188.166666666668,0.028758135186454887,3.5
ITZY JAPAN Official YouTube Channel,15,4302083.0,469679.73333333334,22563.8,0.04955303059084053,4.266666666666667
KatyPerryVEVO,73,4301423.904109589,254868.8904109589,27810.794520547945,0.04297190445651638,4.1506849315068495
Good Morning America,35,4292477.485714286,400434.0571428572,8367.228571428572,0.04154445302777777,5.6
Isaac Xavier,22,4288290.545454546,252571.22727272726,4571.136363636364,0.024048141274919985,6.5
EMOTION Label Channel,9,4267983.888888889,224128.55555555556,13594.0,0.023249599213087963,6.555555555555555
DAWN,7,4256971.857142857,573082.7142857143,30950.14285714286,0.07135243133982055,4.428571428571429
MC PH - Topic,7,4209865.857142857,114691.42857142857,2339.4285714285716,0.013251790017773862,7.714285714285714
COLORING,9,4205432.333333333,50166.11111111111,1537.4444444444443,0.005033393782395985,5.0
Luan Santana,370,4191569.6297297296,60326.42162162162,3246.635135135135,0.011227229800144949,5.294594594594595
ChrisBrownVEVO,95,4181044.852631579,224212.17894736843,14066.326315789474,0.026420024815969452,5.3578947368421055
Star Wars,58,4148448.7413793104,173759.43103448275,11544.344827586207,0.019181154199684216,4.482758620689655
BANDAI NAMCO Europe,27,4131282.2592592593,220417.62962962964,18141.925925925927,0.025011735245249418,5.037037037037037
TIME,7,4117457.5714285714,498357.71428571426,18541.0,0.05133124926193424,6.0
DC,23,4116640.0434782607,123513.34782608696,8131.086956521739,0.019784822222175785,4.695652173913044
Joji,33,4110058.242424242,347811.7878787879,14274.09090909091,0.042824711275324084,4.757575757575758
CiaraVEVO,9,4093453.888888889,232606.11111111112,16249.555555555555,0.02693472509906346,5.777777777777778
Stranger Things,18,4091992.0555555555,197246.72222222222,14011.888888888889,0.03170153762104906,5.055555555555555
SummerWalkerVEVO,6,4072564.1666666665,204071.5,13418.833333333334,0.02363514909854872,3.5
Dr. Oetker Brasil,9,4069039.777777778,0.0,11.666666666666666,1.9072683179506783e-06,22.0
La Casa De Papel,7,4067334.1428571427,163448.14285714287,6042.0,0.01711554717522813,5.714285714285714
모스트콘텐츠 MOSTCONTENTS,10,4063940.9,0.0,27967.2,0.004479076609039883,5.5
MGKVEVO,4,4062926.75,263435.0,14141.0,0.0291623358251065,3.25
NCT 127,42,4058320.3571428573,609245.0,44629.0,0.0690743453295194,5.023809523809524
NPR Music,45,4051924.9777777777,394134.4,28540.555555555555,0.0376357310697814,4.555555555555555
TWICE JAPAN OFFICIAL YouTube Channel,145,4051568.9448275864,372474.98620689654,32781.42068965517,0.052232310783011285,4.896551724137931
Marvel Entertainment,164,4042117.06097561,164062.56097560975,6530.981707317073,0.01745739377597667,4.640243902439025
Walt Disney Studios,41,4037128.1219512196,65232.26829268293,9137.292682926829,0.008292467865375238,5.048780487804878
Jerry Smith,7,4035908.4285714286,212904.57142857142,12081.57142857143,0.025082725202515727,4.0
Netflix,88,4028383.75,132315.10227272726,8510.170454545454,0.017490514135601598,5.068181818181818
SBSKPOP X INKIGAYO,9,4018439.5555555555,388466.0,14964.777777777777,0.04245481393148736,4.111111111111111
PharrellWilliamsVEVO,8,4013892.75,244267.75,9674.625,0.027308896575185513,5.5
RauwAlejandroTv,7,3989586.1428571427,75663.28571428571,6863.714285714285,0.008794468546484647,7.0
Windows,8,3982112.375,216732.25,24612.25,0.025790489742836074,5.375
Liverpool FC,34,3980206.294117647,70701.32352941176,2631.4411764705883,0.00776426744381144,4.823529411764706
Vanity Fair,26,3956663.846153846,269162.26923076925,9464.23076923077,0.03089187484781761,5.3076923076923075
SamSmithVEVO,39,3956600.9487179485,220414.5128205128,12416.948717948719,0.026478037371729934,5.435897435897436
thegameawards,32,3945954.96875,109191.375,4678.0,0.015332339837869951,4.75
Valve,24,3941973.875,159601.75,10190.5,0.01777477976549595,4.5
THE FIRST TAKE,8,3916501.625,135992.0,5275.625,0.01548182949223053,4.5
Dream Music,6,3889676.5,434470.1666666667,72379.83333333333,0.05663209533071939,5.5
MeghanTrainorVEVO,6,3885503.3333333335,170910.83333333334,7413.0,0.02047253786074131,5.166666666666667
twenty one pilots,82,3879498.8414634145,288222.2073170732,20288.817073170732,0.04780123907567224,5.597560975609756
JenniferLopezVEVO,5,3877130.8,108175.8,4764.4,0.013234024769608934,3.8
MBCkpop,35,3873383.5428571426,313573.7428571429,13467.685714285713,0.04747886821226046,4.914285714285715
Paula Fernandes,7,3859730.0,69084.85714285714,6706.285714285715,0.009071861766890038,6.714285714285714
PepsiBr,8,3850154.25,787.5,35.0,8.345010574621964e-05,5.5
TheEllenShow,8,3845359.375,265584.75,16463.75,0.03116520847101651,4.75
Nintendo of America,94,3838623.063829787,145157.45744680852,14468.329787234043,0.01673785150950772,5.351063829787234
melanie martinez,70,3817022.5285714287,398261.27142857143,37342.7,0.05652745033644844,5.7
littlemixVEVO,55,3816343.3636363638,300985.67272727273,33349.145454545454,0.0462754281477614,4.418181818181818
Samsung Brasil,26,3816303.423076923,2958.346153846154,182.73076923076923,0.01636246597814558,4.153846153846154
David Guetta,33,3782381.606060606,104449.93939393939,3862.6969696969695,0.013363937102227436,5.303030303030303
30PRAUM,243,3781305.658436214,341404.2304526749,19841.185185185186,0.04778097611194229,5.54320987654321
Mariana Pimenta,9,3780092.3333333335,2598.222222222222,1447.7777777777778,0.0005134561083971904,6.0
Vlog do JAND,35,3779575.714285714,200100.14285714287,1891.2571428571428,0.019619640386898892,5.685714285714286
Jake Sweet,6,3771745.6666666665,142356.66666666666,1124.6666666666667,0.015296348984792374,4.5
"Tyler, The Creator",58,3752713.4482758623,316676.2931034483,14540.224137931034,0.040305308051962745,4.948275862068965
SearchlightPictures,11,3745971.5454545454,18005.18181818182,980.5454545454545,0.002116319911856498,6.0
AC Milan,8,3744205.875,136046.875,8856.75,0.01619898723372499,4.5
스브스케이팝 X INKIGAYO,85,3741222.2588235294,305736.8,7027.435294117647,0.03715520645595566,4.823529411764706
Minha Pequena Revolução,10,3737382.9,51485.5,2535.0,0.0074821244813098944,6.5
Hornstromp Games,6,3734850.6666666665,86225.83333333333,1992.0,0.010161151296025494,3.5
Ciclone Funk,7,3723672.5714285714,319178.14285714284,20163.0,0.04217828128418132,4.0
NCT,61,3721888.2786885244,448273.91803278687,43361.72131147541,0.08174273323536647,3.8524590163934427
THIRTY SECONDS TO MARS,8,3713216.0,45592.625,3277.375,0.008396766760913821,4.5
CalvinHarrisVEVO,28,3708004.6428571427,97799.89285714286,4352.321428571428,0.014892141376519698,4.357142857142857
Katy Perry,6,3702186.8333333335,287738.3333333333,18879.5,0.03531320081468248,4.333333333333333
Vivziepop,19,3681430.263157895,409759.84210526315,27508.263157894737,0.05015740088650494,5.0
CL Official Channel,29,3676178.6896551726,289020.4137931034,22054.724137931036,0.05678321664055918,3.3448275862068964
BeyoncéVEVO,70,3665384.5142857144,176819.11428571428,14702.042857142857,0.02214149949005537,4.814285714285714
IGN,50,3665126.98,132996.34,9713.22,0.016072650333675095,4.32
EXID_OFFICIAL,8,3663732.5,310757.25,17159.0,0.03928084475785365,4.5
Nintendo,104,3657315.1153846155,169791.9326923077,21293.76923076923,0.02358215157427296,4.076923076923077
채널 NCT DANCE,5,3651368.8,475004.6,17963.4,0.05580888825297471,4.0
The Beatles,19,3639248.4210526315,165320.63157894736,15484.842105263158,0.01874699885967243,4.315789473684211
Nicki Minaj,57,3637122.5263157897,223773.61403508772,26619.614035087718,0.035015503769560766,4.666666666666667
Kurzgesagt – In a Nutshell,6,3627218.1666666665,277687.3333333333,16819.0,0.033749799635307574,3.5
johnmayerVEVO,16,3623867.875,127077.1875,12636.625,0.017992414796540408,6.25
beIN SPORTS France,8,3602262.75,45311.625,2162.0,0.005411275947717692,5.5
Jimmy Kimmel Live,34,3601738.029411765,228931.14705882352,8888.470588235294,0.0297122596933653,4.088235294117647
As Irmãs Mota,6,3573797.3333333335,53574.666666666664,301.5,0.00611479754625122,4.5
Luísa Sonza,282,3558807.294326241,226077.13475177306,14398.36170212766,0.03313611275422714,5.641843971631205
Blue Origin,9,3547642.3333333335,47947.22222222222,3641.1111111111113,0.00602352314677119,5.0
Netflix India,8,3540383.25,184899.875,6523.75,0.0230621674802248,4.5
TateMcRaeVEVO,14,3534243.4285714286,128219.64285714286,4377.714285714285,0.016973955083711006,6.857142857142857
RomeoSantosVEVO,7,3531725.4285714286,182980.0,6346.428571428572,0.023986056612143147,4.0
TWICE,198,3531440.222222222,388787.17171717173,27338.12626262626,0.05201410226405328,4.737373737373737
Jennifer Lopez,27,3518655.407407407,104494.55555555556,8642.888888888889,0.014731923364556922,4.296296296296297
TylaVEVO,12,3496783.0833333335,152593.33333333334,3997.0,0.01923774768269777,5.666666666666667
Reneé Rapp,12,3493708.25,99815.33333333333,2702.8333333333335,0.01374783758641424,6.5
DavidKushnerVEVO,9,3478160.888888889,273921.3333333333,7665.555555555556,0.036511085471969545,5.777777777777778
ChloeBaileyVEVO,57,3475324.754385965,218540.68421052632,12742.456140350878,0.028514118327031098,5.157894736842105
White Hill Music,7,3475172.285714286,39544.28571428572,5664.714285714285,0.00595907686371659,6.0
Quick Life Hacks,6,3466746.3333333335,43328.0,223.66666666666666,0.005091803586603305,5.5
GUI POLÊMICO,63,3465414.3492063493,250972.74603174604,869.3015873015873,0.034749474184851976,5.904761904761905
TOP MEDIA,16,3463723.75,220231.1875,22785.75,0.06134094244712392,3.9375
DADJU,27,3459755.2592592593,108437.03703703704,9097.185185185184,0.017754992797022973,7.444444444444445
justintimberlakeVEVO,20,3459479.8,90858.7,7349.85,0.012946366661968795,5.7
Gustavo Moura e Rafael,14,3443857.5,7560.5,103.78571428571429,0.0024243914814147632,6.0
Aniplex USA,25,3442662.72,192245.48,5460.08,0.022703214134294148,5.28
Lauv,4,3440749.25,460445.0,17007.5,0.06210126732649891,4.0
Petter Ferraz,12,3428009.25,161302.75,6561.916666666667,0.02230337646939921,6.5
My Chemical Romance,9,3419921.222222222,333639.3333333333,30424.333333333332,0.045617521005322764,6.0
Seda,8,3414772.625,227.375,0.0,2.659794078030622e-05,5.5
HalseyVEVO,39,3399941.871794872,278568.25641025644,14276.076923076924,0.03725920561414101,4.897435897435898
Mnet K-POP,292,3383552.5890410957,278028.0068493151,34106.62671232877,0.04066172164279119,4.5479452054794525
Fortnite,30,3370402.1666666665,127822.33333333333,12913.566666666668,0.019623404324640634,4.5
YoungBoy Never Broke Again,9,3370058.111111111,192434.33333333334,15157.111111111111,0.02686209614860836,5.777777777777778
ESPN Fans,6,3359982.6666666665,58390.5,8132.0,0.00847616135916889,3.5
STUDIO CHOOM [스튜디오 춤],318,3359800.3396226414,354234.73899371066,16307.525157232705,0.04999118506523458,4.836477987421383
123 GO! CHALLENGE Portuguese,9,3358759.6666666665,48637.88888888889,1410.5555555555557,0.006481961665153867,5.111111111111111
