channelTitle,video_category_name,video_count,avg_views,avg_engagement
FLAVIO LEANDRO OFICIAL,Music,11,76342.27272727272,0.025165347763046443
FLAY,Music,36,930629.9166666666,0.03225200949901417
FLAZOEIRO,Sports,744,309228.8239247312,0.05501584616500309
FLUXO,Gaming,34,1292102.294117647,0.07486612053858856
FLUXO,Entertainment,140,777303.1214285714,0.07311520760201012
FLUXO,People & Blogs,7,295403.4285714286,0.058688085904608646
FLÁVIO & DUDA ,People & Blogs,31,183475.64516129033,0.03734792024907831
FM O DIA,Music,4,163831.0,0.01843459266093237
FM O Dia,Music,5,282015.6,0.014447815581287998
FNCEnt,Entertainment,10,8006689.1,0.011337428755048359
FOOTURE,Sports,11,217764.45454545456,0.01769319684922798
FORMULA 1,Sports,528,4604414.433712121,0.010140669279359318
FOX SPORTS AUSTRALIA,Sports,7,6949352.142857143,0.006593867232016071
FOX Sports Brasil,Sports,51,754856.568627451,0.015100532620238376
FOX Sports Brasil,Entertainment,10,651738.7,0.014061464119223849
FOX Sports Sur,Sports,8,1484321.0,0.007690357512496184
FRANCIELLE NOGUEIRA,People & Blogs,30,140074.66666666666,0.08217300221141098
FRANKLIN MEDRADO,Entertainment,14,1405795.5,0.040439490816175115
FREITAS,Gaming,247,560853.2510121458,0.03727585675566889
FRTTT,Gaming,7,84058.14285714286,0.028648357281687877
FUBÁ online,Entertainment,31,100510.25806451614,0.12897593571065238
FUBÁ online,Autos & Vehicles,5,82791.6,0.1391424021601334
FUNK 4.0,Music,7,918799.0,0.009888093894541875
FUNK DA QUEBRADA,Music,1,125233.0,0.029377240823105735
FUNK DE DRAK,Music,27,314126.0740740741,0.009323743491070584
FURIA CS:GO,Entertainment,6,103409.66666666667,0.06265046393577674
FUT FANG,Gaming,6,120581.83333333333,0.002711588905091135
FUTBOLAÇO_VASCO,Sports,7,54848.57142857143,0.06578804218838648
FX Networks,Entertainment,7,6864528.428571428,0.0016016183735030386
Fabi Santina,People & Blogs,139,325240.3597122302,0.05163003292933814
Fabia Lopes,People & Blogs,97,129882.90721649484,0.06805296610454545
Fabiana Justus,People & Blogs,7,101564.28571428571,0.032792440009697894
Fabiana Landim,Entertainment,36,153570.77777777778,0.036491323666241526
Fabiano Baldasso,Entertainment,7,123554.57142857143,0.028289710235752948
Fabiano Baldasso,Sports,92,84321.30434782608,0.04997413567510533
Fabiano Bandeira - Muito Botafogo,Entertainment,7,51363.857142857145,0.04943276480928977
Fabinho Filho do Sertão,Pets & Animals,7,163919.0,0.06800379755587256
Fabinho Testado Oficial,Music,12,643716.1666666666,0.013816664686887989
Fabio Fregona - BACA,People & Blogs,184,545252.3695652174,0.02655828355916674
Fabio Giga PRO,Entertainment,197,231188.78172588832,0.05514991420294917
Fabio Lima,Music,7,84692.28571428571,0.08710502830550527
Fabiola Melo,Entertainment,60,476547.2833333333,0.07563528487491926
Fabiola Melo,People & Blogs,78,230853.71794871794,0.05872136811700065
Fabiola Melo,Howto & Style,5,98794.8,0.06167374582535564
Fabricio Pacholok,Sports,21,115132.66666666667,0.03862896246697209
Fabricyo Futebol,Sports,4,78277.5,0.009196302488907192
Faela Maya,Comedy,36,593941.0277777778,0.031030489304909648
Fafá de Belém,Music,13,64228.846153846156,0.022824207506260248
FalKyng,Music,7,89632.28571428571,0.06746479215946685
Fala Brasil,News & Politics,81,446648.39506172837,0.010675196748523465
Fala Glauber Podcast,Entertainment,8,603060.875,0.01883699175263396
Fala JC,People & Blogs,7,135065.7142857143,0.02460232579560703
Fala Men,Entertainment,17,404616.29411764705,0.054731821469474876
Fala Pedrinho,Entertainment,23,93191.69565217392,0.02921307028393806
Fala Sério,Education,7,332656.28571428574,0.017427535705724112
Fala de Tudo,Comedy,5,136592.2,0.12750029587758333
"Fala, João Guilherme",Sports,5,25040.0,0.08080399322335355
"Fala, João Guilherme!",Sports,36,97242.11111111111,0.052860738534073394
Falaidearo,Entertainment,431,714409.8190255221,0.025872491675208203
Falando de Carro,Autos & Vehicles,10,157378.7,0.014847579814790405
Falcão 12,Sports,119,238211.2605042017,0.03991007466492109
Fall Guys,Gaming,8,599425.125,0.02400370439126165
Familia Parafuso Solto,Comedy,87,1199345.08045977,0.024034208558975617
Familia Project Car Brasil,Autos & Vehicles,24,99534.0,0.05499581687202231
Familia Project Car Brasil,Entertainment,9,75267.88888888889,0.05636975555814088
Familia68,Entertainment,9,139745.11111111112,0.058519387045618904
Family Island Game,Gaming,17,621886.7647058824,0.02958263578348442
Family Kim 패밀리김,Travel & Events,24,871126.7083333334,0.03501458712559264
FamilyFun5,Entertainment,82,224471.86585365853,0.01731089618372244
Família Arqueira,Entertainment,202,495530.801980198,0.0332885050956747
Família Diário da Carol,People & Blogs,11,323598.45454545453,0.02286592203738856
Família Erlania e Valentina Pontes,Entertainment,7,500885.4285714286,0.011044094480073971
Família Erlania e Valentina Pontes,People & Blogs,13,152266.15384615384,0.014585349965577393
Família Falcote TV,Education,5,205260.6,0.017669390412228737
Família Gaio - dia a dia rural,People & Blogs,21,119948.38095238095,0.0401457515846965
Família Jeito loko de ser,Entertainment,281,276178.0320284697,0.05245964268116773
Família Luluca,Entertainment,114,355634.48245614034,0.015111958192454514
Família Maloucos,Entertainment,189,908589.6825396825,0.01172937528235184
Família Maria Clara e JP,People & Blogs,402,762167.8482587065,0.006612578763765004
Família Maromba,Entertainment,8,262998.375,0.04660683419805439
Família Mauro,People & Blogs,61,572904.0983606557,0.03801842097268287
Família Oliveira,People & Blogs,138,348483.9275362319,0.017677907649401622
Família Pirolo,People & Blogs,9,69635.55555555556,0.03713035643372671
Família Plays,Gaming,6,282566.1666666667,0.029699198901044572
Família Rocha - Lucas Rocha,Entertainment,10,118020.6,0.0038742856094636075
Família Rocinha Querida ,People & Blogs,11,163342.45454545456,0.020814586184089198
Família Velhote,People & Blogs,31,681557.1290322581,0.03843295301140858
Família X,People & Blogs,26,94412.61538461539,0.057758569528724144
Família de Rua,Music,9,121869.11111111111,0.0411064517034698
Fanatticos👑,People & Blogs,26,69424.03846153847,0.036501882831646244
Fantastic Negrito,Music,8,448169.0,0.0005197556596012555
Fanático Vascaíno,Sports,7,111500.14285714286,0.03780147386657295
Farid Germano Filho,Sports,7,105351.85714285714,0.012969941608907644
Farid Germano Filho,Entertainment,5,56893.8,0.06977774206218297
Farkile,Entertainment,13,79828.53846153847,0.08364872194743135
Farmácias Pague Menos,News & Politics,2,147165.5,0.02060437062227172
Fast Car View,Autos & Vehicles,5,126713.6,0.007740545592045537
FatTV,Comedy,4,5082207.5,0.0013177201463021213
Fatos Desconhecidos,Entertainment,39,713307.3846153846,0.03698714287686751
Fatos Rurais,Entertainment,22,760946.0454545454,0.016890434852223718
Faustão na Band,Entertainment,56,701136.8214285715,0.010295289914111152
Faustão na Band,People & Blogs,11,608371.2727272727,0.012087471548137625
Favela Cria,Music,9,376802.55555555556,0.050223823548432994
Favela Funk,Music,1,59826.0,0.004727041754421155
Favelão de Rua,Music,6,237409.5,0.00931329272359896
Fazendinha Sessions,Music,39,2074687.2051282052,0.027565575287998634
Fe Leal,Autos & Vehicles,35,160416.77142857143,0.03491910996864522
Febatista,Gaming,74,307217.86486486485,0.019971754025492554
Febre90s,Music,7,331300.0,0.03867121503842602
Felca,Entertainment,9,2034428.4444444445,0.09696312826058258
Felipe Amorim,Music,120,978591.8416666667,0.016849744206663967
Felipe Amorim - Topic,Music,13,313026.8461538461,0.008907982153910567
Felipe Araujo,Education,7,173662.85714285713,0.0611354766532627
Felipe Araújo,Music,23,2300655.913043478,0.002594555786729119
Felipe Barbieri,Entertainment,10,254932.8,0.0587619410360113
Felipe Coronado,Entertainment,55,198752.69090909092,0.05674754456071072
Felipe Franco,Sports,18,262412.0,0.04650920716426182
Felipe Neto,Entertainment,2686,1189630.0383469844,0.05423309097090997
Felipe Prior,People & Blogs,9,101120.22222222222,0.11494505846904092
Felipe Ricardo,Entertainment,24,309582.5,0.03408977975214469
Felipe Solari,Entertainment,5,44888.2,0.030433466289919348
Felipe Toys,Entertainment,7,87080.71428571429,0.019049371709906178
Felipe com F,Entertainment,16,296392.625,0.04107329384300608
Felipe e Rodrigo,Music,10,2020723.9,0.007282067231120085
FelipeAraujoVEVO,Music,105,1601895.019047619,0.009616172398408288
FelipePires,Comedy,39,231139.94871794872,0.029602617867143976
Felipinho,Music,4,636614.5,0.06082030446125814
Felippe Barcelos,Entertainment,9,205273.33333333334,0.03377175830840294
Felipão Oficial,Music,4,142701.5,0.012265626311102035
Felp 22,Music,22,320708.5909090909,0.03658971610370012
Femadu,Comedy,4,46769.25,0.05200719094956703
FenixYTB,Gaming,6,396366.8333333333,0.028623152447955113
Fer,Gaming,25,116149.0,0.014011581133486918
FeraalsVFX,Gaming,9,1277554.7777777778,0.006243237508800705
Fernanda Abluba,Gaming,5,73153.2,0.009471156816353406
Fernanda Ataide,Pets & Animals,9,294518.0,0.03239505410105978
Fernanda Brum,Music,8,628815.25,0.0178614308141403
Fernanda Brum - Topic,Music,19,378583.7368421053,0.00851696932455776
FernandaBrumVEVO,Music,21,396830.90476190473,0.015116850130986882
Fernandinho - Topic,Music,7,476574.28571428574,0.002143170466964833
Fernandinho Ministerio Faz Chover,Entertainment,24,201693.70833333334,0.029250728103025297
Fernandinho Ministerio Faz Chover,Music,5,190012.2,0.017398463285800903
Fernandinho Ministério Faz Chover,Entertainment,40,334529.45,0.02096447312945083
Fernando Sardinha,Sports,13,132789.76923076922,0.042572749347959404
Fernando e Sorocaba,Music,112,1023640.7857142857,0.010975417901495902
FernandoSorocabaVEVO,Music,13,752110.9230769231,0.006029858089650267
Ferrari,Autos & Vehicles,20,1177762.25,0.017745113538352505
Ferreira Fla,Sports,5,79961.2,0.02916983909063283
Ferrugem,People & Blogs,53,628666.8113207547,0.010508461351092086
Ferrugem - Topic,Music,6,58233.166666666664,0.022578920501428176
Ferrugem Oficial,Music,22,1169090.7727272727,0.012090906237420328
Ferrugem Oficial,Film & Animation,38,1087251.3157894737,0.012585898424572375
Festival Teen TV,People & Blogs,34,81079.0294117647,0.052783693687444865
Fiaspo,People & Blogs,49,232632.95918367346,0.0387083219986492
Ficando Gata,People & Blogs,42,88748.16666666667,0.065771357586163
Ficando Gata,Entertainment,7,52395.0,0.062130118290601374
Fiduma & Jeca,Music,15,1518491.5333333334,0.005645190903376378
Filipe & Gabi,Entertainment,17,116066.35294117648,0.058915823481899963
Filipe Deschamps,Science & Technology,47,84107.02127659574,0.061586586216412366
Filipe Lemos 2,Entertainment,8,94309.125,0.01710959054872789
Filipe Penoni,Education,26,1062530.5384615385,0.04976524497211719
Filipe Ramos,Gaming,39,233618.2564102564,0.07802543645058375
Filipe Ret,Music,141,1872675.4184397163,0.028405628599595754
Filtr Brasil,Music,24,1637112.5,0.0035254923775814087
Final Level,Entertainment,4,625737.5,0.029700783515787508
Final Level,Gaming,79,619518.6582278481,0.04928426219590564
Fique Ligado,Entertainment,17,256978.11764705883,0.01761518675161619
Fire Player [Ataide_BR],Gaming,8,93813.875,0.01902514339949444
Fireboy DML,Music,8,2198803.625,0.004018986077519853
Firewall154,Gaming,7,151516.57142857142,0.03352671643016312
First We Feast,Entertainment,24,3157450.75,0.029690473947417306
FitDance,Music,369,439927.0948509485,0.012932750204203002
Fitamarela,Music,25,38113.36,0.016240671036917242
Fitoenergética,Education,5,27109.0,0.06901312860148942
Fixz,Gaming,377,402919.5278514589,0.018940116297027864
FixzTwo,Gaming,25,275977.8,0.008952973657189599
Fla Choque,Sports,13,56739.230769230766,0.06237130727198448
Fla Nação VVP,Sports,15,120576.06666666667,0.04868996770609584
Fla Nação VVP / Flamengo,Sports,23,89414.56521739131,0.05146593423324992
Flaka Vlogs,People & Blogs,18,229393.72222222222,0.049865281369943996
Flakes Power,Gaming,186,468850.94623655913,0.03169915598052093
Flamengo Free Fire,Gaming,6,67102.5,0.06083939342246942
Flamenguista em Portugal,Sports,29,55778.24137931035,0.038009829446965335
Flanaticos Futebol Clube,Sports,9,51607.333333333336,0.03432863794706428
Flash Beats,Music,10,78081.0,0.06169954794210479
Flash in Rahul,Gaming,5,2781276.0,0.010096785509706756
FlatOut Brasil,Autos & Vehicles,19,95959.63157894737,0.04527053152381152
Flavia Calina,People & Blogs,193,534238.450777202,0.04758961310190851
Flavia Pavanelli,Howto & Style,7,199891.0,0.0
Flavinha Louise,Comedy,18,3296230.3333333335,0.028445083789230743
Flavio e Kairah,People & Blogs,31,664659.1290322581,0.023185999469376023
Flazoeiro TV,Sports,33,103190.66666666667,0.036190000376745614
FlorenceMachineVEVO,Music,37,1167242.810810811,0.02224930241905686
Flow Games,Entertainment,63,191737.5873015873,0.03739861919954766
Flow Podcast,People & Blogs,164,729291.1585365854,0.03473113629665147
Flow Sport Club,Sports,125,345669.168,0.017267020457362434
Fluminense Football Club,Sports,296,103587.58783783784,0.051503392703172314
Flávia Duani,Entertainment,5,159049.4,0.04556502581640741
Flávio Venturini Oficial,Music,2,39085.0,0.03868161037113622
Focus Features,Entertainment,7,10000497.42857143,0.003994070814285333
Fofocalizando,Entertainment,39,416925.358974359,0.011264446045096526
Fogo Queimado,Gaming,25,291402.32,0.04405240686561762
Foguinho,Autos & Vehicles,6,29965.5,0.0401645330415686
Foka,Gaming,15,194981.46666666667,0.012640147748561183
Foka Joga,Gaming,22,168542.22727272726,0.010793611757888536
Folha de S.Paulo,News & Politics,101,270856.44554455444,0.011912732460121016
Foo Fighters,Music,14,591643.0714285715,0.022966665283933412
Football Club News,Sports,8,79240.125,0.020946637346545064
Foquinha,Entertainment,81,257432.13580246913,0.04912769706236824
Fora Da Caixa,Entertainment,17,276862.23529411765,0.03508088627596904
Ford Brasil,Autos & Vehicles,7,1686720.857142857,0.0
Forever Player,Gaming,219,329959.3287671233,0.0768705575474382
FortFlix,Gaming,30,198769.33333333334,0.05739333364525143
Fortnite,Gaming,30,3370402.1666666665,0.019623404324640634
Fortnite Brasil,Gaming,460,740339.147826087,0.019840023359791365
Fortnite Fun TV,Entertainment,10,64801874.0,0.015494811502591316
Fortnite Insider,Gaming,12,164738.08333333334,0.034814857014120855
FortniteBRFeed,Gaming,6,499528.6666666667,0.010345932435505112
Fran Adorno,Entertainment,62,247707.9193548387,0.054779669308107716
Fran Fran Games,Gaming,5,225435.8,0.06454158207360987
Fran Japa,Entertainment,167,500535.4011976048,0.015373263592407045
Franciny Ehlke,People & Blogs,403,638680.0545905707,0.052920217749320514
Frank Aguiar,Music,12,86806.75,0.009786132863802949
FrankValchiria,People & Blogs,6,118089.5,0.05726537814922761
Franksângela ,Entertainment,85,476971.2,0.05046919150555313
Fred Caldeira,Sports,54,131577.2037037037,0.06467360169776676
Fred e Fabrício,Music,11,2771603.1818181816,0.0029554134599171587
Fred e Fabrício,People & Blogs,46,1171846.0869565217,0.012756774200521976
FredVasquezBR,Sports,16,169018.0,0.051422546548746326
FredVasquezBR,Gaming,10,95984.4,0.03651341559048956
Free Fire - Brasil,People & Blogs,94,2961841.563829787,0.03318481804699935
Free Fire - Brasil,Gaming,396,2394285.9217171716,0.04170288741246435
Free Fire Esports Brasil #LBFF,Gaming,381,578230.1312335958,0.023682597504876925
Frei Gilson / Som do Monte - OFICIAL,Music,45,184176.22222222222,0.05949333030079989
Freis Carmelitas Mensageiros,People & Blogs,7,62079.857142857145,0.06249468015208246
Fresno,Music,54,111145.88888888889,0.055998872964686544
Froid,Music,80,213861.025,0.04430553455075835
Fu Andrade,Entertainment,9,386568.0,0.059478496032370626
FuelTech,Autos & Vehicles,5,82632.8,0.041614911924434735
Fui Clear???,Sports,4,183004.0,0.04114041952509902
Full,Sports,52,321915.8846153846,0.02845923640070894
Full Extra,People & Blogs,29,260618.27586206896,0.030223701674999028
FullpowerTV,Autos & Vehicles,19,78326.52631578948,0.06918034637482263
Fundo de Quintal,Music,13,291459.53846153844,0.010175005021354025
Fundo de Quintal OFC,Comedy,30,1057990.9333333333,0.03705350052341798
Funk 24por48,Music,11,911895.0,0.01289781335919263
Funk Carioca,Music,15,371028.86666666664,0.03065507926311818
FunkHitsVEVO,Music,4,870786.75,0.023509019391585048
Funky Black Cat,Entertainment,24,262903.5416666667,0.07899777729964509
Funky Black Cat,Gaming,46,220172.23913043478,0.05841948117102445
Furious Clash,Gaming,8,258939.625,0.050119588471394645
Furiouss,Gaming,58,299059.4655172414,0.012078224840459095
FutParódias,Sports,1158,1044893.6943005181,0.04542358676122901
FutParódias Shorts,Sports,5,113491.8,0.03846381213508203
FutRap,Sports,5,79269.8,0.05320306310758671
Futcrunch,Sports,10,4720992.0,0.005329487215452677
Futebol 24 Horas,Sports,78,200064.5128205128,0.035888101453971887
Futebol Freestyle TV,Entertainment,28,622150.2857142857,0.0326334847390866
Futebol Paulista,Sports,93,122182.76344086022,0.009800803870405031
Futebol pelo Mundo,Sports,70,210084.44285714286,0.04023011791327322
Futebolês,Sports,16,100828.9375,0.011828281233737078
Futeboteco,Sports,13,62107.38461538462,0.0372216028333412
Futevôlei SP,Sports,5,57572.4,0.007644147018701379
Futirinhas,Sports,46,455013.5652173913,0.03654227539322392
Futirinhas,News & Politics,6,226778.16666666666,0.048851887721041765
Futirinhas,Gaming,5,167208.2,0.05589524410134035
Futirinhas - Edu e Pépe,Sports,7,96536.28571428571,0.05617704846514794
Futmania,Sports,5,94624.6,0.018836255468342302
FutureVEVO,Music,9,6528589.666666667,0.02333829831610519
Futuro Regional,Education,10,846071.1,0.036827198107650075
Fábia Jasmini,Entertainment,16,187005.0625,0.05686044912524638
Fábio Jr. Oficial,Music,5,321315.8,0.019254494992472476
Fábio Rabin,Comedy,24,112802.0,0.04088501918850335
Fábio Sormani,Entertainment,27,99342.55555555556,0.0496276406282136
Fã de Reality,People & Blogs,7,51816.42857142857,0.05977792293294295
Fãs de Cinema,Film & Animation,46,299563.7173913043,0.024387833244237444
